transit_depth_ppm,stellar_radius_rsun,tce_max_mult_ev,orbital_period_days,stellar_teff_k,ghost_core_aperture_corr,tce_dicco_mra_sig,tce_dicco_mdec_sig,secondary_eclipse_depth_ratio,odd_even_depth_diff,log_mes,centroid_offset_magnitude,label
7700.0,0.97,5722.372409485556,5.5094951,5519.0,0.4588745838574522,-0.012713674463722282,0.007502547541028818,0.09673642048553521,0.3806440734775011,8.652313492716509,0.014762308016529856,1
11755.4509288,0.782888,7342.815742207004,0.8820624,4669.0,0.2305446744835044,0.03644661017700271,-0.004579590466368984,0.08550142222203702,-0.28306533965297764,8.901613842416815,0.036733200816618954,1
4820.0,1.95,3215.4723909472905,2.8078585,6338.0,0.3915784911906548,0.007962202640829507,-0.0036740254780024497,0.052373179200196095,0.6337779684122666,8.076040507244278,0.008768987062748097,1
585.0,0.69,718.1431317470501,3.1129681,4104.0,0.1910282060109061,0.012083653481929704,0.03295595278618601,0.08987238883818915,-0.47533161388445366,6.57806040848917,0.035101417428882745,0
3062.1499214,1.24,2083.344967733789,16.2816997,5805.0,0.18164177834679424,0.021790189680503613,0.0006763902009554334,0.09112642377925775,-0.2644027217375459,7.642209920716549,0.021800685081351794,1
141.843959,2.0913501,686.2933946816236,9.7831931,6200.93,0.1440617047521882,0.009646846817512631,0.013004925716960386,0.06903636236990564,0.3235112222557448,6.532761267549767,0.016192274282021385,1
462.0,1.39,1000.9164041346935,4.136488,6113.0,0.1551085119354143,-0.022025518658512433,0.01788282291016482,0.03735127590970982,0.30609831973431234,6.909669849157125,0.02837109140327166,1
15002.1659627,1.17009,2812.3307845175887,3.7815683,5807.0,0.006041021839094385,0.03131593817201575,0.008786741413351666,0.02285491755504224,0.01846657769723381,7.942124392944322,0.032525294898872514,1
5135.6657253,1.52373,5712.546555842659,4.6612025,5884.5,0.007127701034034761,-0.01126240009879655,0.02100912250773681,0.035886947079675165,0.47033454932078156,8.65059522294644,0.023837468081372777,1
13590.0,1.22,2645.7943167402323,3.9442027,6518.1,0.18244679633530458,-0.0017091736107850886,0.0100155873859897,0.04890588324251361,-0.2878667822203498,7.8811044949164035,0.010160377213381408,1
9472.1638799,0.883211,5789.892585994039,28.6503407,5639.5,0.0005698803600285296,-0.01617607084567049,0.020405314068911797,0.00919978553806461,0.2538466669484031,8.664041718615506,0.02603924173732946,1
13070.0,0.98,11002.831764558974,0.7123317,4728.0,0.05631745387322018,0.03210439476424658,-0.0036719841029003385,0.03870355549988659,-0.35524746895000536,9.305998833356073,0.03231370654119604,1
11798.1114337,1.39527,7562.549475439827,3.6238662,6717.3,0.27755656368002124,-0.012837477763664404,0.01757136384537626,0.07854935742543556,0.7897965628989582,8.931095866322808,0.021761288167734327,1
1110.0,1.35,1941.7048117392435,0.5498864,5808.0,0.38390307134722973,-0.007197331440562655,-0.014664765581144911,0.09474232548759849,0.11705525929215282,7.571836513872492,0.016335756162946486,1
1590.0,3.95,2882.22312253221,3.1739329,4999.0,0.3359067612985482,0.028586080930898657,0.03250907855223488,0.019124447291109722,0.1707792686663543,7.966664087128049,0.04328977028471352,1
7480.0,1.11,2506.632767818748,6.6713748,5614.5,0.3662340715148853,0.03539831737060688,-0.004940138320884049,0.013264408937813152,0.4812816135382861,7.827094466717031,0.03574137433423169,1
4730.0,1.85,2747.887773767359,3.525723,6442.0,0.021340060597410948,-0.004213019701936123,0.0035221254355147923,0.09923673907261482,-0.4200635860800933,7.918951662947535,0.005491347975898286,1
11480.0,1.14,9879.783068502038,4.5808535,5528.7,0.4160465568875522,0.04307667502618351,0.004362911619307645,0.08326180724863243,-0.4479737871131946,9.198347045546718,0.04329705450846872,1
1766.8589296,0.465777,1647.37335159745,5.4240691,3500.0,0.2891417782619221,0.002944850994680862,0.02587556238535515,0.0751324826836613,0.5934556136981355,7.40754423311065,0.02604259733857741,1
16660.0,1.08,6448.018821306901,3.1118943,5412.6,0.45799392260335436,0.03340530724754881,0.007540100250515378,0.010176735892029274,0.28213376539440616,8.771683277490675,0.034245695555660115,1
447.0,1.03,589.4018805952544,4.2807509,5653.3,0.12961297227394675,-0.017919717979241603,-0.007276532685420412,0.07442910249566677,0.03415639495305289,6.380803458571255,0.01934073991287682,1
24850.3953805,0.540483,14172.021522311637,0.3438892,3199.0,0.14962243240728768,-0.004348124049763074,0.04103083984917466,0.09397995137431013,0.3715315491893866,9.559095543708873,0.041260586538254,0
17029.8720026,1.19683,5063.10425315172,2.668957,5983.3,0.12187470346109996,0.006894973786752294,0.0009089384387010813,0.038310398183798375,0.1869892650146054,8.529932550727368,0.006954626704960492,0
28729.1407932,1.05,6463.43437756804,5.9167681,4781.0,0.1692329824403166,0.020469280741115863,0.025534787188898067,0.054256127584556814,-0.16875570115475824,8.774070797443152,0.03272639318410951,1
659.0,0.81,718.2020669580011,14.9166631,5434.0,0.30102427601162884,0.027608354274631847,0.04071929933650811,0.04448872842025034,0.2589304404515732,6.57814235712158,0.049196367388352286,1
3534.0,1.18,2311.793081832511,24.7104662,5876.0,0.4100673169596554,-0.006362614277897016,0.00039996410254879877,0.04890251338784563,0.7421639491957758,7.746211199445722,0.006375173074719355,1
11274.5959098,1.23586,8551.120522558602,3.7178656,6268.0,0.42903788863441705,0.021069843741853413,0.030268711614511938,0.06525637885420249,-0.2858198509009984,9.053934545514675,0.03687998397652322,1
1343.0,0.86,2006.7329368480912,8.2616616,5281.0,0.34309612681403545,0.023133274074414272,-0.008339027950353146,0.027552726561726287,-0.4888459581525986,7.604761472388748,0.024590399682777393,1
10906.185708,1.23733,5043.390253551871,4.1876154,6675.0,0.052862945911104575,-0.004938094871870338,-0.011658950144208938,0.09004364604629496,-1.0575600494910833,8.526032063947563,0.01266159150457563,1
30080.0,0.58,4775.039341859685,4.3023572,3504.0,0.25964783466602676,-0.008150889918284266,0.008690114864774742,0.046855175214951805,0.0668724882602506,8.471366892446317,0.011914491295181974,1
653.537141,0.74413,1977.6918679109126,10.9245478,4884.0,0.11211011432149798,-0.02310662068226437,0.017354228952265738,0.09392752582895345,0.295861415243872,7.590191232575886,0.028897840436297416,1
26500.0,0.98,12054.333786740151,0.7127815,5625.4,0.17488288057083284,0.016857036234795418,0.025896743741989817,0.046276482749846796,-0.04870655573547167,9.39726247888729,0.030899854482820698,1
615.2873631,1.09271,2361.387238640117,16.7100422,5853.7,0.2573437999747757,0.008156449711266313,-0.0067696259697904715,0.04801473035263948,-0.04857692826110338,7.767427928552659,0.010599788095206333,1
818.3903403,0.420908,1056.6311855378021,0.5734766,3466.0,0.33335294126692266,0.014473491547754116,0.009767987579411934,0.07726007250017555,0.20459217172414462,6.963786955744572,0.017461258228846387,1
610.0,0.9,1754.189257020558,2.2358979,4793.8,0.14171087810403993,0.046613144165412346,0.01837391692019578,0.0822650788772005,0.04952684419850861,7.470331968843938,0.05010375267358496,1
2380.0,0.94,3121.588447628426,2.0849517,6163.0,0.4217330472247941,-0.0009101378666327475,-0.014994374665897441,0.04047494803951434,-0.04064958852133249,8.046417567500379,0.01502197132727878,0
1827.0,2.51,1077.0546403648686,12.4498835,8469.0,0.38236525838401064,-0.0016099422430027733,-0.009944662964194965,0.04171645643602384,0.20673737854602392,6.982913436979279,0.010074136960416797,0
6065.8261932,1.24,3355.023371531105,5.028696,6507.7344,0.33382551770740654,0.04493925084028253,0.005914169493037165,0.08208564449585952,-0.3280949398188253,8.118512031666276,0.04532674339590487,1
1352.1697973,2.22468,1752.956858317544,1.6187107,9385.0,0.3120842047340573,0.01905696473940597,-0.0023201997866336165,0.025188727045137915,0.660249517715832,7.4696295764594804,0.019197688197511102,0
23020.0,1.24,10446.183798126154,4.5991516,5262.9,0.1951698909289682,-0.004708556228583096,0.0343438514512715,0.09150543445144521,0.17125697076623758,9.25408772807091,0.03466512129309131,1
18302.6813256,1.03518,4445.834959375945,5.8119593,4892.0,0.1351078723011891,-0.0001875534427082215,0.0061330860439196,0.07452257687815361,0.2394839219329929,8.399947877021447,0.006135953122049832,1
9790.0,1.44,3371.434595750441,4.8306667,6567.0,0.4883937944880745,-0.007362304682459337,0.025124697416490566,0.0034847536026587278,-0.24596125092263788,8.123390194491467,0.026181175498964336,1
9920.0,2.12,5315.448413739637,6.5946181,6345.0,0.428623382130117,0.028961821679402516,-0.03226376462370955,0.09118985609425669,-0.641529115374009,8.578560767994999,0.043355941031001065,1
3523.0,1.04,4190.450484761178,2.6185048,6478.0,0.28209155423351684,0.02388339913625569,-0.012516619762538164,0.003338304683439943,-0.43658023298378806,8.34080213075779,0.02696446781565807,1
905.0,0.96,2057.1063008550063,2.7205913,5784.6,0.2677384593365944,0.004792531167884528,0.0382812999601556,0.03209502904963267,0.7515114172695252,7.629541567564912,0.038580128066590884,1
672.523,2.62,2279.3446456995066,1.10578,5650.4,0.31235643804437474,-0.009671657617639877,0.005046673784038386,0.0039612721373054665,-0.4441839394047217,7.7320818709194254,0.010909164833081943,0
1780.0,1.91,2331.4861387841866,4.2318085,8064.0,0.35708033392993616,0.01910378141944221,-0.011827833754319119,0.050277026150090914,-0.34067747601828824,7.754689990060406,0.0224689144339827,0
51164.635251,0.442,14865.772363783079,0.63554,3602.0,0.30611165634321896,-0.010798514404808612,0.009090213369985459,0.05272739813299427,0.6503853144530595,9.60688395898628,0.014115236181613169,1
2280.0,0.65,1224.896051095912,4.7948642,4072.0,0.09954500264340577,0.04427763469987989,0.008963985455526681,0.08671933352082553,-0.3671275832770172,7.111427325867203,0.04517590032155311,1
1007.0,1.49,1757.963186280859,1.7346044,6850.0,0.07675009082296258,0.0036217502660904556,0.03564295711146706,0.01158258876308645,-0.17096541650735253,7.472479815741322,0.03582649112932784,1
6110.0,1.4,3598.4976950980713,4.516649,5850.0,0.027593992436717674,0.017977588170404214,0.016363919992105475,0.06880880227198241,-0.23718757891322828,8.18854958556968,0.02430990649781868,1
2660.0,1.49,2724.0980081885014,5.436841,7980.0,0.13385865809870712,0.041708322189072555,0.03716954248675316,0.028681111485999923,0.3018372970497202,7.910259672758279,0.055867334181093964,1
5510.0,0.7,3926.8156552214637,4.8692603,4323.0,0.4507592622613446,0.03252589867509003,0.029703050503554946,0.09197635759317807,-0.32118171906112314,8.2758387374213,0.04404776150769706,1
838.3306849,1.30646,963.0010059351465,7.4323882,4921.0,0.0334138494589753,-0.004385240193235793,0.024576981430136008,0.019303278965561253,-0.28915729071912144,6.871092338111191,0.024965142654701993,1
760.0,1.13,1427.5351211594837,0.8857522,6238.2,0.4565588073457214,0.016846639703718642,-0.020392786282765765,0.09103178815471019,-0.1737238193302325,7.264404807409536,0.026451370506676376,0
21192.463324,0.92,3825.7835143803463,3.180362,5498.0,0.31285035630410124,-0.05564201726715183,-0.03339486315050825,0.040102604097466056,0.44940266023375797,8.249779915856076,0.06489415205085275,1
947.4340655,1.1335599,1859.9228488686656,10.7715898,6055.0,0.3609162475673863,0.012082817209946292,0.025981851290835422,0.038495291050549586,-0.10595395028399748,7.528827798968635,0.028653988696655492,1
550.0,1.35,1527.3401335908493,4.5117148,5785.0,0.2079684352628276,0.008357327043099766,0.025053378712336104,0.024292218261971515,-0.19251039602535103,7.331937545472218,0.026410541459975078,1
11140.0,1.76,2147.002888562367,3.42015,5708.0,0.13867722208603378,-0.0018728988306490192,-0.03841707517508449,0.006686608898637788,0.06569303222740597,7.6722938003961785,0.0384627016086746,1
1316.0,0.92,1652.0917168830276,8.2669589,5411.1,0.36974634587880484,0.013623675758569556,0.003426733117198758,0.051332821080787336,-0.22804831362721717,7.410402581389482,0.014048026232575965,1
8926.432346,1.70169,4551.665459075732,3.0801795,7511.0,0.26508658460012086,-0.003504222691486112,-0.0008741323634336173,0.015879645576993055,-0.2053080855938304,8.423468155603747,0.003611604084105595,1
2801.3182472,1.99491,4568.362601902067,4.3816966,6875.0,0.3640694799887276,-0.0015276747769383547,-0.02030964636120897,0.05805525515689007,0.14814875054510435,8.42712899974111,0.020367020536677976,1
17182.0,0.86,11165.598799592615,20.2730282,5742.0,0.34989816046447214,0.007176236768726361,-0.00977137072692905,0.0016243301434160594,0.31292234181194334,9.320682351478156,0.01212345083067961,1
13002.0,0.65,8730.677665969064,5.185768,4664.8,0.02522623187527545,0.012159100384486069,-0.006519612148195899,0.09709453189599014,0.07974885164819334,9.074712802875926,0.013796704850177553,1
19357.992992,1.2,13401.443296462277,2.160344,5780.0,0.21429074718023372,0.03842437085754603,0.03876344693636361,0.08706109362895294,0.5349792940959952,9.503192304874782,0.05458055600840385,1
3860.0,1.63,5022.828734543595,1.0994412,6915.0,0.24170158576445117,0.027434387610258903,-0.016917139954935153,0.001867443950474304,-0.45051416536589667,8.521947618105111,0.03223096721795346,1
2841.7825532,2.19052,2573.4111086991616,3.4158668,5986.0,0.2439170011814153,0.012605906388649656,-0.005722335626215678,0.09439610156179368,-0.00889538989219052,7.853376091292187,0.013843915663512812,1
757.7887314,0.879321,2247.4445140923067,46.9621053,5744.0,0.07837580984984455,0.02340168315595494,-0.009053171294352038,0.05476893503638945,0.3522087011555455,7.7179939290516275,0.025091805136669323,1
23010.0,0.54,7409.11023885654,1.2541235,3642.0,0.47027783924230576,0.021938152538344097,-0.010954494879241388,0.08320470100609972,0.16496526959911684,8.91060059521814,0.024521082660742762,1
66025.099426,0.399724,21201.186837957113,1.2540806,3455.0,0.015020202452277476,0.023837334749253838,-0.017898529343215785,0.07965858670836413,0.08580840011266122,9.961859608074052,0.02980898992917977,0
8520.0,1.49,6750.957570642603,4.52074,6050.0,0.19958752635633548,0.018506288351972572,0.002653665874601908,0.02489763819211755,-0.7366544018049623,8.81758775228724,0.018695578384751364,1
1476.0,2.13,2638.6631284660684,2.4843225,9855.0,0.49856886025458125,0.03925849312656197,-0.00654835069704272,0.03857635863127429,-0.07668292698010132,7.878406585144663,0.03980088164123721,1
6694.0,1.1,4173.1239344912765,5.2477739,5647.0,0.28084605353506625,0.04268138022792381,-0.009998418262453767,0.08276131835136526,-0.2676838227962633,8.336659779216298,0.0438368405101414,1
2710.0,2.53,3797.2975542885883,5.3333965,5840.8,0.2629692555177642,0.02971068248699285,-0.01017752681864201,0.043624313717006084,-0.0788433729737073,8.242308233297784,0.03140552031072055,1
620.0,3.13,1420.6227729379536,1.1096992,8666.0,0.29899030497421586,0.022315480154759353,0.016440649779907997,0.019908404508566405,-1.2003103597316345,7.259554295942547,0.02771778526006447,0
7450.0,1.03,4469.007330095481,16.0104634,5733.4,0.38689419186589885,0.01622312715252005,0.022146880129994797,0.03751180793465585,0.18282272020334786,8.40514532744866,0.027453126490423484,1
18000.0,1.09,11520.055715822638,15.8346011,5713.1,0.16648031967206656,0.0032050830771748495,0.02037513440354724,0.09184796025081554,-0.6233298374123012,9.351931572049503,0.020625679612905047,0
6480.0,1.22,3332.553473520735,8.9981735,5444.0,0.06202457587577509,-0.0073968568333681,0.021598560135729784,0.036000070710594065,0.016161596867643846,8.111794123183612,0.022830052364155456,1
16220.0,0.93,2979.7754574950577,5.1087099,5770.0,0.12399315794384969,0.02969287470037778,0.013421967971656842,0.051031558713344874,-0.8951616411948962,7.999938766283858,0.03258551874996801,1
10290.0,1.05,3836.393979956518,10.590923,6017.1,0.47143406582403496,-0.008127322832397447,-0.028133571560282768,0.04463104552195201,-0.1551068320291854,8.252548764140915,0.02928397556957662,1
920.0,1.05,1304.271647438094,4.7728997,6017.1,0.3523861515127817,0.023823269785289453,0.028311014832119057,0.08675876182782234,0.4706554721087871,7.174166457051118,0.03700083437014834,1
4153.6144436,0.261162,6123.743619655097,2.326343,3244.0,0.19937491933838042,0.017354490945300224,-0.05691118106948873,0.021789227553765198,0.11385083469768675,8.720092176521362,0.05949841079133661,1
8587.0,1.69,7129.889253889467,3.1915257,6673.0,0.29177633220875093,-0.007086617973837888,0.03390713302300963,0.0052588802394132935,0.21863928801168547,8.872191225672042,0.034639772287750274,1
12754.0,1.01,2477.9269375824133,23.2471066,5839.1,0.35489635056104923,0.008555350027693566,-0.020151634253859886,0.07376369261033103,-0.19676347976750969,7.8155810590645265,0.021892518749511106,1
3140.0,1.81,4450.946595356159,8.2148505,6183.0,0.3280804861230063,-0.01268043352889538,0.016991163063090276,0.010614146242079969,0.17575974709987519,8.401096716671232,0.02120125035740245,1
10380.0,1.09,3709.9675377869735,2.88069,5541.0,0.07835344740421524,-0.013462850102559099,0.01779261797643853,0.026286894262992102,0.06808082504249036,8.219047913457523,0.02231200545310661,1
6480.0,0.9,4784.847423605512,0.9183768,5176.0,0.4505234354767038,0.0010174811097336466,0.011585944270254047,0.045294709451261024,-0.08220411155194052,8.473418388228747,0.011630536206129853,1
9960.0,0.99,2501.650309614667,2.91463,5484.8,0.32459146884759577,0.01794249070955754,0.01838798864967799,0.03531318305623092,0.22877304578529645,7.825105573167703,0.02569145965964653,0
10270.0,1.59,8864.307442370848,4.3532339,5914.0,0.3460009333125185,0.021616391220362293,-0.0016334483550053448,0.061156218696815194,-0.22273606310885607,9.08990089837744,0.021678019349567562,1
2775.349458,0.890607,2064.5702678802077,15.0619708,5441.34,0.36948613684822135,0.026208388379822263,0.0055462430258792425,0.013737404736496763,0.09995252210680505,7.633161626050078,0.026788811716269102,1
284.2381135,0.956941,1653.2367248375342,7.093853,5690.0,0.4601331446691094,-0.009705213116599531,0.028080246197527605,0.028796286963524483,-0.6078570033447843,7.411094987977113,0.029710122654616877,1
95718.1,0.84,14150.441199022027,13.32379,4312.0,0.11903717956948784,-0.0005160437404070284,0.04621498225340884,0.09197212214834428,0.4231196909098254,9.557571749405861,0.046217863276279955,1
862.0,0.71,920.9107032201945,5.1392756,4014.0,0.4925225696764762,0.003126510939335222,0.0028253136659103085,0.07636901600470158,0.9136504174572945,6.82644836769506,0.004213961077722759,1
414.0,0.77,1922.355264236538,1.2730965,5024.0,0.13560312155177773,-0.054341033616290634,0.02972311633885782,0.05006149167220427,-0.16440044402335607,7.561826473318353,0.061938772827527876,1
1815.0,0.98,902.5517932953633,3.3129214,5512.0,0.07819232127264214,0.03689533572149317,-0.03051837082605159,0.08783609228342583,-0.17304344486891093,6.8063334335639825,0.04788148656712829,1
19841.2388549,0.805143,9797.923646386513,1.6322295,4778.0,0.2254832461497827,0.01191522653374857,-0.01229233414098497,0.01715268133437257,0.364321183791098,9.190027826625311,0.017119407173853032,1
5500.0,1.11,1812.6074594631466,1.632,5997.0,0.29841052334375,0.009624149565865861,-0.004845384090145517,0.036774403054832205,0.499324369488527,7.5030732122545265,0.010775063890631523,0
4566.0,1.2,3769.6489495965106,4.7150255,5756.9,0.022141478721659058,0.05920406155464607,0.02829889399250512,0.08885352848509696,0.33756759540372444,8.235002400799987,0.06561972497477693,0
13145.6121347,1.2815599,6186.349593324357,6.1668344,5747.0,0.0013612752907008474,1.5538523092814004e-05,0.03683746344617698,0.0830728928790397,0.3861338939661377,8.730262098431899,0.0368374667233528,1
1652.28,1.13,2885.8315503915483,3.2615,5963.0,0.0697948734219958,0.04171616767560751,0.013617368829887747,0.056726446221088044,0.12782312665786932,7.9679148303304235,0.043882472348177916,0
16559.0,1.14,10037.265478905287,3.7799201,6121.6,0.16602133586546575,0.012067727621049365,0.0065365235989414145,0.04760440595558809,-0.1932789497135441,9.214159617255598,0.013724291992498404,1
1146.0,0.72,3258.319866270413,5.8586824,4571.0,0.34570725196743457,0.02239516860650151,0.014025612436853668,0.021978288384317982,-0.9701596570324396,8.089273822616091,0.02642463587530498,1
11415.1655183,1.10007,6052.3136811224085,4.1878375,5521.95,0.24404639753878377,0.010196650479484213,-0.01176747469277441,0.06388667213859955,0.13776433951151978,8.70836111697129,0.015570650007172206,1
1366.0,0.89,2981.418751083017,6.0803777,4275.7,0.2546143877978651,0.007687155733186228,0.00565863562216744,0.08537453971988482,-0.06690065308977083,8.000489911717692,0.009545287862119204,1
540.7934769,1.57506,1423.7388132893054,4.9676784,6971.2,0.1418997322457517,-0.0018620509179263012,0.000900240184787915,0.05054621326129153,-0.24376364839528553,7.261743786983498,0.0020682519216133127,1
6790.0,1.1,4314.251211774206,8.5821795,5818.0,0.03471129344983637,0.0012353879927153445,-0.009230871885486103,0.04150476834240567,0.17094080807769985,8.369910820078811,0.00931317235204004,1
26850.0,1.04,4172.060871331955,4.9807125,5545.7,0.07735794443580124,-0.027168908676639455,0.009830597617094414,0.027953515353298153,-0.28409796965706813,8.336405067432674,0.02889273694527393,1
9950.0,0.84,5057.860915479484,10.2405483,5251.0,0.013478545102195538,-0.0076108735113267195,0.006714853593165027,0.010484999913671248,0.25351922485995587,8.528896621421321,0.010149613509048312,1
7690.0,1.36,3445.6423335808113,3.154201,5771.5,0.14561970351476272,0.00976383895736759,-0.026442472525438805,0.013478898544558991,-0.489246406986492,8.145155799479877,0.02818753101007598,1
7198.7471125,1.6616499,6297.868037428936,3.3779614,6113.0,0.24644687569675627,-0.017218110692405374,0.008636814293422298,0.052163837568309813,-0.3181137378689005,8.748125219637268,0.01926286315569386,1
7000.0,1.71,6016.856227723111,9.6136615,5637.7,0.32003870978229143,0.028969604646419348,0.0031154651175097094,0.05596526844240482,0.18977476269888793,8.702486366529588,0.029136645590531886,1
3868.0,2.06,4646.029352040207,4.7185893,6039.7,0.10251339560194128,0.025145714077557686,-0.0015604227835856821,0.05754053076478371,1.4271193079592444,8.4439834454068,0.02519408374467736,1
8561.4394866,1.53012,6801.526120052168,4.01357,5679.0,0.1619023052127826,0.010329628557302115,0.03904664710444113,0.043777010657672595,0.4542754120057022,8.825049310422491,0.0403898734366746,1
22870.0,0.95,6262.841796080674,5.4049747,5662.6,0.1665508558566069,-0.02789076529038536,0.025834179222525917,0.04170366945404709,-0.2384681478042226,8.742548981298167,0.03801709621453162,1
1136.7557914,1.03501,1259.510143515161,19.7357748,5985.0,0.3313980896607781,0.026991381343335924,0.03175468494687108,0.03031940747003623,-0.1336819009949446,7.1392717938111145,0.04167606846736414,1
4830.1859522,1.38831,2664.2906954817036,4.1567834,6362.5,0.32549118727270687,-0.003478587127525348,0.023814083075767715,0.04181616615763067,0.4810885350426465,7.888068409631267,0.02406680537884809,1
23574.842911,1.47459,9149.352042310527,4.534451,6421.5,0.47302434861861054,0.007941019665878787,0.04422499915388817,0.08483719992657549,0.01729068972459641,9.121547632098896,0.04493228620374533,0
33190.706911,0.273,13682.092107964365,0.5168347,3274.0,0.1543254275246661,-0.013212207931561887,0.026789159447625017,0.08907701399135962,-0.3914357659251159,9.523916196919265,0.029870077039356686,0
4090.0,2.1,2183.8882466435275,6.2099619,6382.0,0.1516566390846134,0.023259123148650706,0.019035785346263035,0.04890877013065344,0.30325672400191994,7.689319960520802,0.030055747094243083,1
5930.0,0.99,5032.655895790774,3.5414573,5244.0,0.36502807234681783,-0.0327078832871178,0.015847889138974072,0.03487699948042708,-0.08995647271925938,8.523901817337979,0.036345030186876064,1
720.0,2.17,1075.2937909610341,0.6843601,6779.0,0.47899838969299224,-0.019358681381397857,-0.0009882044197974716,0.038910284899404415,0.059905661202395266,6.9812787433797245,0.019383887453289325,1
423.0,2.68,1058.7278649534067,0.6565741,5235.5,0.25678702889634686,0.05456100716714908,-0.013503792628460812,0.02191836915433367,-0.23185307187932536,6.965767422968992,0.056207258592161975,0
578.202,2.25,1569.9377910412522,0.39149,6216.1,0.4050730437784974,0.019817962308310077,0.004695164630412762,0.012666622622603959,0.14554160301613525,7.359428039152842,0.02036654612250879,1
1140.0,0.78,1622.5427938686455,1.2749899,4216.7,0.23897232426815507,-0.004034346006984875,0.023338432384054877,0.07651189958405173,0.49420528674445985,7.392365950215308,0.02368455981962038,1
